SVCAREAID,ADDR,WGSXPT,WGSYPT,QTY,UPDTDATE
중랑구,신내1동 256-25(고정1)_C-SN01-0038-A,37.6204,127.1062,1.0,2022-12-01
중랑구,신내1동 139 (봉화산정상체육시설보조)_C-SN01-0014-1,37.6086,127.0875,1.0,2022-12-01
중랑구,신내1동 139 (봉화산정상체육시설 보조)_C-SN01-0014-2,37.6086,127.0875,1.0,2022-12-01
중랑구,상봉2동 92-2(시네마시티 오피스텔 주차장 입구)_C-SB02-0045,37.5966,127.0890,1.0,2022-12-01
중랑구,신내1동 139 (봉화산정상)_C-SN01-0014,37.6087,127.0872,1.0,2022-12-01
중랑구,신내1동  817-49 (신내3단지 능말공원 #1)_C-SN01-0026,37.6166,127.1090,1.0,2022-12-01
중랑구,상봉2동 86-73(고정1)_C-SB02-0004-A,37.5946,127.0921,1.0,2022-12-01
중랑구,신내1동 139(봉화산정상체육시설 보조4)_C-SN01-0014-4,37.6086,127.0875,1.0,2022-12-01
중랑구,상봉2동 92-2(고정2)_C-SB02-0045-B,37.5966,127.0890,1.0,2022-12-01
중랑구,신내1동 139(봉화산정상체육시설 보조3)_C-SN01-0014-3,37.6086,127.0875,1.0,2022-12-01
중랑구,신내1동 256-25 (중랑경찰서입구 삼거리)_C-SN01-0038,37.6204,127.1062,1.0,2022-12-01
중랑구,상봉2동 88-111(고정1)_C-SB02-0006-A,37.5947,127.0901,1.0,2022-12-01
중랑구,신내1동 241(고정1)_C-SN01-0039-A,37.6181,127.1110,1.0,2022-12-01
중랑구,신내1동 241 (새솔초교 곡각)_C-SN01-0039,37.6181,127.1110,1.0,2022-12-01
중랑구,신내1동 278-11(고정1)_C-SN01-0021-A,37.6177,127.1025,1.0,2022-12-01
중랑구,신내1동 323-1(고정1)_C-SN01-0031-A,37.6146,127.1008,1.0,2022-12-01
중랑구,신내1동 287-1 (사거리 인도)_C-SN01-0050,37.6172,127.1006,1.0,2022-12-01
중랑구,신내1동 256-25(고정2)_C-SN01-0038-B,37.6204,127.1062,1.0,2022-12-01
중랑구,신내1동 284-26 (해피하우스빌라앞)_C-SN01-0047,37.6178,127.1012,1.0,2022-12-01
중랑구,신내1동 278-11(고정2)_C-SN01-0021-B,37.6177,127.1025,1.0,2022-12-01
중랑구,신내1동 284-11(고정2)_C-SN01-0034-B,37.6171,127.1015,1.0,2022-12-01
중랑구,신내1동 284-11 (안새우개마을입구)_C-SN01-0034,37.6171,127.1015,1.0,2022-12-01
중랑구,신내1동 316(고정2)_962,37.6136,127.0981,1.0,2022-12-01
중랑구,신내1동 310-2(묵동천변길옆)_C-SN01-0052,37.6155,127.0978,1.0,2022-12-01
중랑구,신내1동 310-2(고정2)_C-SN01-0052-B,37.6155,127.0978,1.0,2022-12-01
중랑구,신내1동 310-2(고정1)_C-SN01-0052-A,37.6155,127.0978,1.0,2022-12-01
중랑구,신내1동 315-5(고정3)_C-SN01-0030-C,37.6139,127.0983,1.0,2022-12-01
중랑구,신내1동 315-5 (서울의료원 앞 신내어울공원)_C-SN01-0030,37.6139,127.0983,1.0,2022-12-01
중랑구,신내1동 315-5(고정2)_C-SN01-0030-B,37.6139,127.0983,1.0,2022-12-01
중랑구,신내1동 315-5(고정1)_C-SN01-0030-A,37.6139,127.0983,1.0,2022-12-01
중랑구,신내1동 365-2(고정2)_C-SN01-0016-B,37.6122,127.0971,1.0,2022-12-01
중랑구,신내1동 495-38(고정2)_C-SN01-0054-B,37.5997,127.0956,1.0,2022-12-01
중랑구,신내1동 448-19(고정2)_C-SN01-0010-B,37.6049,127.0989,1.0,2022-12-01
중랑구,신내1동 425-1(고정1)_C-SN01-0051-A,37.6050,127.1007,1.0,2022-12-01
중랑구,신내1동 337-13(고정2)_C-SN01-0056-B,37.6165,127.1009,1.0,2022-12-01
중랑구,신내1동 365-2(고정1)_C-SN01-0016-A,37.6122,127.0971,1.0,2022-12-01
중랑구,신내1동 337-13(동양주류 앞)_C-SN01-0056,37.6165,127.1009,1.0,2022-12-01
중랑구,신내1동 365-2 (능산공원내 관리실옆화단)_C-SN01-0016,37.6122,127.0971,1.0,2022-12-01
중랑구,신내1동 418-3(고정2)_982,37.6058,127.1007,1.0,2022-12-01
중랑구,신내1동 407-26(고정1)_963,37.6075,127.0969,1.0,2022-12-01
중랑구,신내1동 393-17(고정1)_C-SN01-0033-A,37.6084,127.0989,1.0,2022-12-01
중랑구,신내1동 393-17 (한림축산물센터 앞)_C-SN01-0033,37.6084,127.0989,1.0,2022-12-01
중랑구,신내1동 418-3(고정1)_982,37.6058,127.1007,1.0,2022-12-01
중랑구,상봉1동 315-103(고정3)_968,37.5972,127.0855,1.0,2022-12-01
중랑구,신내1동 407-26(고정3)_963,37.6075,127.0969,1.0,2022-12-01
중랑구,신내1동 409-10(고정2)_C-SN01-0009-B,37.6069,127.0971,1.0,2022-12-01
중랑구,신내1동 409-10 (동성4차아파트 후문 앞)_C-SN01-0009,37.6069,127.0971,1.0,2022-12-01
중랑구,신내1동 437 (벽산공인중개사 건너편)_C-SN01-0020,37.6038,127.1006,1.0,2022-12-01
중랑구,신내1동 448-19 (동아일보 앞)_C-SN01-0010,37.6049,127.0989,1.0,2022-12-01
중랑구,신내1동 444(고정1)_C-SN01-0013-A,37.6038,127.0993,1.0,2022-12-01
중랑구,신내1동 425-1(신내초곡각)_C-SN01-0051,37.6050,127.1007,1.0,2022-12-01
중랑구,신내1동 444 (신내초 정문)_C-SN01-0013,37.6038,127.0993,1.0,2022-12-01
중랑구,신내1동 437 (벽산아파트입구옆건너편)_C-SN01-0043,37.6024,127.0996,1.0,2022-12-01
중랑구,신내1동 437(보조)_C-SN01-0043-1,37.6021,127.0989,1.0,2022-12-01
중랑구,신내1동 437(고정2)_C-SN01-0020-B,37.6038,127.1006,1.0,2022-12-01
중랑구,신내1동 448-1(고정3)_C-SN01-0055-C,37.6058,127.0993,1.0,2022-12-01
중랑구,신내1동 445-2(고정1)_C-SN01-0040-A,37.6051,127.0997,1.0,2022-12-01
중랑구,신내1동 445-2 (신내초등학교앞사거리)_C-SN01-0040,37.6051,127.0997,1.0,2022-12-01
중랑구,신내1동 444(고정2)_C-SN01-0013-B,37.6038,127.0993,1.0,2022-12-01
중랑구,신내1동 448-1(고정1)_C-SN01-0055-A,37.6058,127.0993,1.0,2022-12-01
중랑구,신내1동 445-2(고정3)_C-SN01-0040-C,37.6051,127.0997,1.0,2022-12-01
중랑구,신내1동 446-2(고정2)_C-SN01-0053-B,37.6041,127.0989,1.0,2022-12-01
중랑구,신내1동 446-2(고정1)_C-SN01-0053-A,37.6041,127.0989,1.0,2022-12-01
중랑구,신내1동 456-3 (새마을금고 앞)_C-SN01-0005,37.6059,127.0979,1.0,2022-12-01
중랑구,신내1동 495-38(고정1)_C-SN01-0054-A,37.5997,127.0956,1.0,2022-12-01
중랑구,신내1동 493-148 (삼거리 전신주)_C-SN01-0011-1,37.6011,127.0983,1.0,2022-12-01
중랑구,신내1동 479-1 (신일연립앞 고정2)_C-SN01-0044-B,37.6026,127.0973,1.0,2022-12-01
중랑구,신내1동 474-33(고정2)_C-SN01-0008-B,37.6046,127.0978,1.0,2022-12-01
중랑구,신내1동 456-3(고정2)_C-SN01-0005-B,37.6059,127.0979,1.0,2022-12-01
중랑구,신내1동 474-33(고정1)_C-SN01-0008-A,37.6046,127.0978,1.0,2022-12-01
중랑구,신내1동 474-33 (안골공원)_C-SN01-0008,37.6046,127.0978,1.0,2022-12-01
중랑구,신내1동 493-124(고정2)_C-SN01-0002-B,37.6014,127.0997,1.0,2022-12-01
중랑구,신내1동 483-4(고정2)_C-SN01-0035-B,37.6023,127.0969,1.0,2022-12-01
중랑구,신내1동 483-4 (한국부동산 앞 화단)_C-SN01-0035,37.6023,127.0969,1.0,2022-12-01
중랑구,신내1동 479-1 (신일연립앞)_C-SN01-0044,37.6026,127.0973,1.0,2022-12-01
중랑구,신내1동 493-124(고정1)_C-SN01-0002-A,37.6014,127.0997,1.0,2022-12-01
중랑구,신내1동 487 (고정)_C-SN01-0042-A,37.6032,127.0986,1.0,2022-12-01
중랑구,신내1동 493-124 (신내청소년독서실 앞)_C-SN01-0002,37.6014,127.0997,1.0,2022-12-01
중랑구,신내1동 487 (신내동 라이프미성 앞)_C-SN01-0042,37.6032,127.0986,1.0,2022-12-01
중랑구,신내1동 493-45 (골든빌라앞 진산하이츠빌라)_C-SN01-0011,37.6005,127.0985,1.0,2022-12-01
중랑구,신내1동 495-31 (골목길 통신주)_C-SN01-0019-1,37.5998,127.0959,1.0,2022-12-01
중랑구,신내1동 493-45(고정1)_C-SN01-0011-A,37.6005,127.0985,1.0,2022-12-01
중랑구,신내1동 493-157 (에이스빌 B동옆)_C-SN01-0041,37.6006,127.0990,1.0,2022-12-01
중랑구,신내1동 493-84 (주차라인안옷수거함앞)_C-SN01-0045,37.6017,127.0987,1.0,2022-12-01
중랑구,신내1동 493-157 (고정)_C-SN01-0041-A,37.6006,127.0990,1.0,2022-12-01
중랑구,신내1동 493-84 (고정1)_C-SN01-0045-A,37.6017,127.0987,1.0,2022-12-01
중랑구,신내1동 493-45(고정2)_C-SN01-0011-B,37.6005,127.0985,1.0,2022-12-01
중랑구,신내1동 495-17 (주택가 골목삼거리)_C-SN01-0019,37.6000,127.0966,1.0,2022-12-01
중랑구,신내1동 494-36(고정1)_C-SN01-0018-A,37.6002,127.0978,1.0,2022-12-01
중랑구,신내1동 494-36 (주택가 골목삼거리)_C-SN01-0018,37.6002,127.0978,1.0,2022-12-01
중랑구,신내1동 494-34(보조1)_C-SN01-0018-1,37.6002,127.0981,1.0,2022-12-01
중랑구,신내1동 494-96(고정1)_C-SN01-0012-A,37.6013,127.0978,1.0,2022-12-01
중랑구,신내1동 494-36(고정2)_C-SN01-0018-B,37.6002,127.0978,1.0,2022-12-01
중랑구,신내1동 494-96 (안경어페럴 앞)_C-SN01-0012,37.6013,127.0978,1.0,2022-12-01
중랑구,신내1동 494-96 (보조)_C-SN01-0012-1,37.6013,127.0975,1.0,2022-12-01
중랑구,신내1동 817(고정1)_C-SN01-0036-A,37.6172,127.1090,1.0,2022-12-01
중랑구,중화2동 297-16(고정2)_924,37.5955,127.0780,1.0,2022-12-01
중랑구,신내1동 640-1(고정3)_981(신내동 641),37.6166,127.0934,1.0,2022-12-01
중랑구,신내1동 614-1 (동성아파트 9동 앞)_C-SN01-0032,37.6084,127.0972,1.0,2022-12-01
중랑구,신내1동 581 (바나나모터스앞골목)_C-SN01-0046,37.6050,127.0967,1.0,2022-12-01
중랑구,중화1동 122-7 (한양마트 건너편)_C-JH01-0031,37.6020,127.0851,1.0,2022-12-01
중랑구,신내2동 531(고정1)_C-SN02-0018-A,37.6035,127.0940,1.0,2022-12-01
중랑구,신내1동 581 (고정)_C-SN01-0046-A,37.6050,127.0967,1.0,2022-12-01
중랑구,신내1동 618(고정1)_C-SN01-0022-A,37.6089,127.0958,1.0,2022-12-01
중랑구,신내1동 640-1(고정2)_981(신내동 641),37.6166,127.0934,1.0,2022-12-01
중랑구,신내1동 618 (동성3차@상가)_C-SN01-0022,37.6089,127.0958,1.0,2022-12-01
중랑구,신내1동 614-1(고정1)_C-SN01-0032-A,37.6084,127.0972,1.0,2022-12-01
중랑구,신내1동 640-1(고정1) _981(신내동 641),37.6166,127.0934,1.0,2022-12-01
중랑구,신내1동 63-6 (공영차고지뒤 삼거리)_C-SN01-0001,37.6135,127.1054,1.0,2022-12-01
중랑구,신내1동 63-6(고정2)_C-SN01-0001-B,37.6135,127.1054,1.0,2022-12-01
중랑구,신내1동 63-6(고정1)_C-SN01-0001-A,37.6135,127.1054,1.0,2022-12-01
중랑구,신내1동 641 (KT신내지점 앞 사거리)_C-SN01-0037,37.6166,127.0934,1.0,2022-12-01
중랑구,신내1동 817 (새솔초교 앞 사거리)_C-SN01-0036,37.6172,127.1090,1.0,2022-12-01
중랑구,신내1동 667(고정2)_901,37.6069,127.0954,1.0,2022-12-01
중랑구,신내1동 640-1(고정4)_981(신내동 641),37.6166,127.0934,1.0,2022-12-01
중랑구,신내1동 667(고정1)_901,37.6069,127.0954,1.0,2022-12-01
중랑구,"신내1동 659 (동성1,2차@ 앞 사거리)_C-SN01-0017",37.6104,127.0959,1.0,2022-12-01
중랑구,신내1동 659(고정2)_C-SN01-0017-B,37.6104,127.0959,1.0,2022-12-01
중랑구,신내1동 659(고정1)_C-SN01-0017-A,37.6104,127.0959,1.0,2022-12-01
중랑구,신내1동 800(고정3)_C-SN01-0006-C,37.6005,127.0998,1.0,2022-12-01
중랑구,신내1동 799(고정1)_C-SN01-0007-A,37.6074,127.0996,1.0,2022-12-01
중랑구,신내1동 799 (신내동누렁소)_C-SN01-0007,37.6074,127.0996,1.0,2022-12-01
중랑구,신내1동 667(고정3)_901,37.6069,127.0954,1.0,2022-12-01
중랑구,신내1동 800(고정2)_C-SN01-0006-B,37.6005,127.0998,1.0,2022-12-01
중랑구,신내1동 799(고정2)_C-SN01-0007-B,37.6074,127.0996,1.0,2022-12-01
중랑구,신내1동 800 (동광오뜨빌 앞)_C-SN01-0006,37.6005,127.0998,1.0,2022-12-01
중랑구,신내1동 799(고정3)_C-SN01-0007-C,37.6074,127.0996,1.0,2022-12-01
중랑구,신내1동 817(고정2)_C-SN01-0036-B,37.6172,127.1090,1.0,2022-12-01
중랑구,신내2동 531 (중화초등학교 후문)_C-SN02-0018,37.6035,127.0940,1.0,2022-12-01
중랑구,신내1동 산 139(고정2)_C-SN01-0014-B,37.6087,127.0872,1.0,2022-12-01
중랑구,신내1동 819 (신내3단지 배말공원 #2)_C-SN01-0029,37.6135,127.1113,1.0,2022-12-01
중랑구,신내1동 819 (신내3단지 배말공원 #1)_C-SN01-0028,37.6146,127.1122,1.0,2022-12-01
중랑구,신내1동 817(고정3)_C-SN01-0036-C,37.6172,127.1090,1.0,2022-12-01
중랑구,신내1동 817-49(고정3)_C-SN01-0026-C,37.6166,127.1090,1.0,2022-12-01
중랑구,신내1동 817-49(고정1)_C-SN01-0026-A,37.6166,127.1090,1.0,2022-12-01
중랑구,신내1동 산 139(고정1)_C-SN01-0014-A,37.6087,127.0872,1.0,2022-12-01
중랑구,신내1동 819(고정2)_C-SN01-0029-B,37.6135,127.1113,1.0,2022-12-01
중랑구,신내1동 819(고정1)_C-SN01-0029-A,37.6135,127.1113,1.0,2022-12-01
중랑구,신내1동 819(고정1)_C-SN01-0028-A,37.6146,127.1122,1.0,2022-12-01
중랑구,신내1동 823(고정2)_C-SN01-0025-B,37.6173,127.1112,1.0,2022-12-01
중랑구,신내1동 823 (신내3단지 구릉공원 #1)_C-SN01-0023,37.6172,127.1099,1.0,2022-12-01
중랑구,신내1동 823 (신내3단지 구릉공원 #3)_C-SN01-0025,37.6173,127.1112,1.0,2022-12-01
중랑구,신내1동 823 (신내3단지 구릉공원 #2)_C-SN01-0024,37.6170,127.1105,1.0,2022-12-01
중랑구,신내1동 산 139(고정3)_C-SN01-0014-C,37.6087,127.0872,1.0,2022-12-01
중랑구,신내2동 530-4(고정2)_C-SN02-0010-B,37.6025,127.0950,1.0,2022-12-01
중랑구,신내1동 산2-37 (고정2)_C-SN01-0048-B,37.6193,127.1109,1.0,2022-12-01
중랑구,신내1동 산136-11 (9단지공원 동일교회맞은편)_C-SN01-0015,37.6109,127.0941,1.0,2022-12-01
중랑구,신내1동 산2-37 (고정1)_C-SN01-0049-A,37.6191,127.1116,1.0,2022-12-01
중랑구,신내1동 산136-11(고정1)_C-SN01-0015-A,37.6109,127.0941,1.0,2022-12-01
중랑구,신내1동 산2-37 (고정1)_C-SN01-0048-A,37.6193,127.1109,1.0,2022-12-01
중랑구,신내1동 산136-11(고정2)_C-SN01-0015-B,37.6109,127.0941,1.0,2022-12-01
중랑구,신내2동 530-4(고정1)_C-SN02-0010-A,37.6025,127.0950,1.0,2022-12-01
중랑구,신내2동 522-1 (대건어린이집 곡각)_C-SN02-0023,37.6026,127.0958,1.0,2022-12-01
중랑구,신내1동 산2-37 (청남공원 화장실앞)_C-SN01-0048,37.6193,127.1109,1.0,2022-12-01
중랑구,신내1동 산2-37 (고정2)_C-SN01-0049-B,37.6191,127.1116,1.0,2022-12-01
중랑구,신내2동 530-4 (맞은편하나부동산앞)_C-SN02-0010,37.6025,127.0950,1.0,2022-12-01
중랑구,신내2동 522-1 (대건어린이집곡각 보조)_C-SN02-0023-1,37.6029,127.0958,1.0,2022-12-01
중랑구,신내2동 522-1(고정2)_C-SN02-0023-B,37.6026,127.0958,1.0,2022-12-01
중랑구,신내1동 산2-37 (청남공원 전망대)_C-SN01-0049,37.6191,127.1116,1.0,2022-12-01
중랑구,신내2동 538-5(고정1)_C-SN02-0022-A,37.6037,127.0955,1.0,2022-12-01
중랑구,중화1동 119(고정4)_979,37.6018,127.0836,1.0,2022-12-01
중랑구,신내2동 656-1(고정3)_C-SN02-0008-C,37.6134,127.0942,1.0,2022-12-01
중랑구,신내2동 650(고정1)_C-SN02-0016-A,37.6157,127.0913,1.0,2022-12-01
중랑구,신내2동 531(고정3)_C-SN02-0018-C,37.6035,127.0940,1.0,2022-12-01
중랑구,신내2동 538-5 (하나공인중개사 앞)_C-SN02-0022,37.6037,127.0955,1.0,2022-12-01
중랑구,신내2동 537-19 (중화초교 뒤 보조2)_C-SN02-0010-2,37.6031,127.0954,1.0,2022-12-01
중랑구,신내2동 537-19 (중화초교 뒤 보조1)_C-SN02-0010-1,37.6031,127.0954,1.0,2022-12-01
중랑구,신내2동 650 (은하수공원)_C-SN02-0016,37.6157,127.0913,1.0,2022-12-01
중랑구,신내2동 561(고정3)_964,37.6056,127.0952,1.0,2022-12-01
중랑구,신내2동 561(고정2)_964,37.6056,127.0952,1.0,2022-12-01
중랑구,신내2동 538-5(고정3)_C-SN02-0022-C,37.6037,127.0955,1.0,2022-12-01
중랑구,신내2동 602-1(고정4)_C-SN02-0001-D,37.6066,127.0919,1.0,2022-12-01
중랑구,신내2동 602-1 (봉수대공원입구.중랑구청옆)_C-SN02-0001,37.6066,127.0919,1.0,2022-12-01
중랑구,신내2동 602-1(고정2)_C-SN02-0001-B,37.6066,127.0919,1.0,2022-12-01
중랑구,신내2동 602-1 (시조목 관리 보조)_C-SN02-0001-A,37.6066,127.0919,1.0,2022-12-01
중랑구,신내2동 651(고정2)_929,37.6150,127.0889,1.0,2022-12-01
중랑구,신내2동 656-1(고정2)_C-SN02-0008-B,37.6134,127.0942,1.0,2022-12-01
중랑구,신내2동 652-1(고정1)_C-SN02-0012-A,37.6138,127.0886,1.0,2022-12-01
중랑구,신내2동 651(고정1)_929,37.6150,127.0889,1.0,2022-12-01
중랑구,신내2동 652(고정3)_C-SN02-0013-C,37.6142,127.0892,1.0,2022-12-01
중랑구,신내2동 651(고정3)_929,37.6150,127.0889,1.0,2022-12-01
중랑구,신내2동 652(고정2)_C-SN02-0013-B,37.6142,127.0892,1.0,2022-12-01
중랑구,신내2동 652 (분수대앞)_C-SN02-0013,37.6142,127.0892,1.0,2022-12-01
중랑구,신내2동 656-1(고정1)_C-SN02-0008-A,37.6134,127.0942,1.0,2022-12-01
중랑구,신내2동 655 (고정1)_C-SN02-0026-A,37.6135,127.0912,1.0,2022-12-01
중랑구,신내2동 652-1(고정3)_C-SN02-0012-C,37.6138,127.0886,1.0,2022-12-01
중랑구,신내2동 652-1(고정2)_C-SN02-0012-B,37.6138,127.0886,1.0,2022-12-01
중랑구,신내2동 655(고정2)_C-SN02-0026-B,37.6135,127.0912,1.0,2022-12-01
중랑구,신내2동 655 (봉화초등학교정문앞)_C-SN02-0026,37.6135,127.0912,1.0,2022-12-01
중랑구,신내2동 655(고정2)_C-SN02-0020-B,37.6120,127.0931,1.0,2022-12-01
중랑구,신내2동 655(고정1)_C-SN02-0020-A,37.6120,127.0931,1.0,2022-12-01
중랑구,신내2동 660-1 (꽃피울어린이공원)_C-SN02-0017,37.6085,127.0941,1.0,2022-12-01
중랑구,중화1동 119(고정3)_979,37.6018,127.0836,1.0,2022-12-01
중랑구,신내동 665(우리은행 중랑구청지점 앞)_C-SN02-0028,37.6064,127.0940,1.0,2022-12-01
중랑구,신내2동 665(고정3)_C-SN02-0028-C,37.6064,127.0940,1.0,2022-12-01
중랑구,신내2동 665(고정2)_C-SN02-0028-B,37.6064,127.0940,1.0,2022-12-01
중랑구,신내2동 665 (신현초교정문)_C-SN02-0019,37.6060,127.0942,1.0,2022-12-01
중랑구,신내2동 665(고정2)_C-SN02-0019-B,37.6060,127.0942,1.0,2022-12-01
중랑구,신내2동 665(고정1)_C-SN02-0028-A,37.6064,127.0940,1.0,2022-12-01
중랑구,신내2동 산127-5 (고정)_C-SN02-0025-A,37.6082,127.0926,1.0,2022-12-01
중랑구,신내2동 780-2 (신내공원)_C-SN02-0024,37.6126,127.0888,1.0,2022-12-01
중랑구,신내2동 780-2 (신내공원 탄약고 보조2)_C-SN02-0024-3,37.6127,127.0887,1.0,2022-12-01
중랑구,신내2동 780-2 (신내공원 고정)_C-SN02-0024-A,37.6126,127.0888,1.0,2022-12-01
중랑구,신내2동 784-1(고정2)_C-SN02-0015-B,37.6050,127.0939,1.0,2022-12-01
중랑구,신내2동 780-2 (신내공원앞 탄약고 보조1)_C-SN02-0024-2,37.6127,127.0887,1.0,2022-12-01
중랑구,신내2동 784-1 (신현초등학교 후문)_C-SN02-0015,37.6050,127.0939,1.0,2022-12-01
중랑구,신내2동 783 (예원유치원앞)_C-SN02-0021,37.6043,127.0939,1.0,2022-12-01
중랑구,중랑천 물놀이장 #3,37.5820,127.0772,1.0,2022-12-01
중랑구,중화1동 119(고정2)_979,37.6018,127.0836,1.0,2022-12-01
중랑구,중화 펌프장(후문),37.5983,127.0718,1.0,2022-12-01
중랑구,중랑천 물놀이장 #1,37.5820,127.0772,1.0,2022-12-01
중랑구,중화 펌프장(펌프장),37.5983,127.0718,1.0,2022-12-01
중랑구,중랑천 물놀이장 #4,37.5820,127.0772,1.0,2022-12-01
중랑구,중화 펌프장(조정실),37.5983,127.0718,1.0,2022-12-01
중랑구,중화 펌프장(외수위),37.5983,127.0718,1.0,2022-12-01
중랑구,중화1동 119(고정1)_979,37.6018,127.0836,1.0,2022-12-01
