OBJT_ID,FCLTY_TY,MNG_INST,INS_PURPOS,INS_TYPE,INS_DETAIL,RN_ADRES,ADRES,LAT,LON,LNK_TYPE,FLAG_POL_L,FLAG_SEC_L,FLAG_MNG_L,ADDITION,INS_YEAR,LAST_INSPD,LAST_INSPT,MNG_TEL,FLAG_SERVI,CTPRVN_CD,SGG_CD,EMD_CD,X,Y,DATA_TY
465,비상벨,서울특별시 중구청,방범용,공원,꿈누리어린이공원,-,서울특별시 중구 신당동 851-9,37.5606,127.0207,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139879.6442,4517537.94492,20230328
466,비상벨,서울특별시 중구청,방범용,가로변,주택가골목 사거리,-,서울특별시 중구 신당동 826-6,37.5552,127.0067,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138321.1713,4516779.65475,20230328
467,비상벨,서울특별시 중구청,방범용,가로변,경원지업 맞은편 화단,-,서울특별시 중구 신당동 304-770,37.5599,127.0125,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138966.8244,4517439.64495,20230328
468,비상벨,서울특별시 중구청,방범용,가로변,신당팥죽집 앞,-,서울특별시 중구 신당동 120,37.5651,127.0188,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139668.1372,4518169.89538,20230328
469,비상벨,서울특별시 중구청,방범용,가로변,문화카센터옆,-,서울특별시 중구 신당동 400-11,37.5611,127.0111,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140162,14138810.9771,4517608.15976,20230328
470,비상벨,서울특별시 중구청,방범용,공원,청구어린이공원,-,서울특별시 중구 신당동 842-1,37.5558,127.014,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14139133.8036,4516863.9065,20230328
471,비상벨,서울특별시 중구청,방범용,가로변,주택 앞 화단 위,-,서울특별시 중구 신당동 281-23,37.5618,127.0179,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139567.9496,4517706.46131,20230328
472,비상벨,서울특별시 중구청,방범용,공원,무학봉근린공원,-,서울특별시 중구 신당동 856,37.563,127.0242,양방향,N,N,N,-,2019,20230328,Y,02-3396-8045,N,11,11140,11140162,14140269.2624,4517874.98042,20230328
473,비상벨,서울특별시 중구청,방범용,가로변,청구주민센터 옆 골목,서울특별시 중구 다산로22길 52-3 (신당동),서울특별시 중구 신당동 333-339,37.5566,127.0152,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140162,14139267.387,4516976.24322,20230328
474,비상벨,서울특별시 중구청,방범용,가로변,유락종합사회복지관 앞,-,서울특별시 중구 신당동 170-34,37.565,127.0235,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14140191.3388,4518155.85163,20230328
475,비상벨,서울특별시 중구청,방범용,가로변,공영주차장길,-,서울특별시 중구 신당동 52-288,37.5616,127.0187,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139657.0052,4517678.37506,20230328
476,비상벨,서울특별시 중구청,방범용,공원,청구역 쉼터,-,서울특별시 중구 신당동 294-40,37.5599,127.014,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14139133.8036,4517439.64495,20230328
477,비상벨,서울특별시 중구청,방범용,가로변,느티나무집 앞 삼거리,-,서울특별시 중구 신당동 199-6,37.5665,127.0128,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139000.2202,4518366.50998,20230328
478,비상벨,서울특별시 중구청,방범용,가로변,나이스피부과옆,-,서울특별시 중구 신당동 366-459,37.5526,127.0092,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138599.4701,4516414.57167,20230328
479,비상벨,서울특별시 중구청,방범용,공원,다산어린이공원,-,서울특별시 중구 신당동 123-1,37.5639,127.0189,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139679.2691,4518001.37153,20230328
480,비상벨,서울특별시 중구청,방범용,가로변,파라다이스아파트골목,-,서울특별시 중구 신당동 280-3,37.5623,127.0175,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14139523.4218,4517776.67728,20230328
481,비상벨,서울특별시 중구청,방범용,가로변,오거리슈퍼 앞,-,서울특별시 중구 신당동 150,37.5651,127.0213,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139946.4359,4518169.89538,20230328
482,비상벨,서울특별시 중구청,방범용,가로변,삼거리 인도,-,서울특별시 중구 신당동 851-3,37.5621,127.023,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14140135.679,4517748.59084,20230328
483,비상벨,서울특별시 중구청,방범용,공원,약수동마을마당,-,서울특별시 중구 신당동 349-202,37.5528,127.0126,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14138977.9563,4516442.65453,20230328
484,비상벨,서울특별시 중구청,방범용,가로변,주택가 골목,서울특별시 중구 다산로33다길 20-12 (신당동),서울특별시 중구 신당동 304-46,37.5636,127.0139,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14139122.6717,4517959.24099,20230328
485,비상벨,서울특별시 중구청,방범용,가로변,비전빌라트1동 앞,-,서울특별시 중구 신당동 432-787,37.5539,127.0075,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138410.2269,4516597.11162,20230328
486,비상벨,서울특별시 중구청,방범용,가로변,롯데리아뒷편,서울특별시 중구 퇴계로 428-3 (신당동),서울특별시 중구 신당동 130-28,37.5654,127.0193,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14139723.7969,4518212.02677,20230328
487,비상벨,서울특별시 중구청,방범용,가로변,경기공업사 앞 사거리,-,서울특별시 중구 신당동 399-45,37.5616,127.0097,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138655.1298,4517678.37506,20230328
488,비상벨,서울특별시 중구청,방범용,가로변,코테크 시스템 앞,서울특별시 중구 다산로19길 50 (신당동),서울특별시 중구 신당동 377-55,37.5577,127.0093,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138610.602,4517130.70818,20230328
489,비상벨,서울특별시 중구청,방범용,가로변,양봉농협뒤 공용주차장사거리,-,서울특별시 중구 신당동 379-15,37.5565,127.0112,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138822.109,4516962.20106,20230328
490,비상벨,서울특별시 중구청,방범용,가로변,장원중학교 뒤 주택가,-,서울특별시 중구 신당동 432-35,37.5535,127.0051,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14138143.0601,4516540.94514,20230328
491,비상벨,서울특별시 중구청,방범용,가로변,동신상사 앞,"서울특별시 중구 청구로21길 57 (신당동,동신빌라)",서울특별시 중구 신당동 386-92,37.5591,127.0099,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138677.3937,4517327.30325,20230328
492,비상벨,서울특별시 중구청,방범용,가로변,다세대주택 앞 전신주,-,서울특별시 중구 신당동 321-130,37.5589,127.015,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139245.1231,4517299.21801,20230328
493,비상벨,서울특별시 중구청,방범용,가로변,천주교신당교회 부근,-,서울특별시 중구 신당동 406-4,37.5595,127.0091,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138588.3381,4517383.47395,20230328
494,비상벨,서울특별시 중구청,방범용,가로변,우리신용정보앞 사거리,-,서울특별시 중구 신당동 290-97,37.5617,127.0159,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139345.3106,4517692.41818,20230328
495,비상벨,서울특별시 중구청,방범용,가로변,전주 옆,-,서울특별시 중구 신당동 840-1,37.5603,127.0199,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14139790.5886,4517495.81625,20230328
496,비상벨,서울특별시 중구청,방범용,가로변,장충순대국 건너편 골목,서울특별시 중구 청구로 104-9 (신당동),서울특별시 중구 신당동 387-25,37.5613,127.0114,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140162,14138844.3729,4517636.24582,20230328
497,비상벨,서울특별시 중구청,방범용,가로변,다산동 어린이집 후문,-,서울특별시 중구 신당동 432-2829,37.5543,127.008,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138465.8867,4516653.27839,20230328
498,비상벨,서울특별시 중구청,방범용,가로변,부일약국,-,서울특별시 중구 신당동 236-503,37.5628,127.0132,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14139044.748,4517846.89371,20230328
499,비상벨,서울특별시 중구청,방범용,가로변,청구 어린이집 앞,-,서울특별시 중구 신당동 333-177,37.5573,127.0166,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139423.2343,4517074.53884,20230328
500,비상벨,서울특별시 중구청,방범용,가로변,신당6동 어린이집,서울특별시 중구 다산로38길 78 (신당동),서울특별시 중구 신당동 52-156,37.5617,127.0193,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14139723.7969,4517692.41818,20230328
501,비상벨,서울특별시 중구청,방범용,가로변,박정희가옥 앞,-,서울특별시 중구 신당동 62-86,37.5613,127.02,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139801.7206,4517636.24582,20230328
502,비상벨,서울특별시 중구청,방범용,공원,무학봉근린공원,-,서울특별시 중구 신당동 산 2-6,37.5625,127.025,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14140358.318,4517804.76379,20230328
503,비상벨,서울특별시 중구청,방범용,가로변,레미안 임대 201동옆,-,서울특별시 중구 신당동 851-5,37.5607,127.0208,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139890.7762,4517551.98785,20230328
504,비상벨,서울특별시 중구청,방범용,가로변,동남하이츠빌라 옆,-,서울특별시 중구 신당동 165-61,37.5626,127.0221,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14140035.4915,4517818.80708,20230328
505,비상벨,서울특별시 중구청,방범용,공원,신당동떡볶이마을마당,-,서울특별시 중구 신당동 241-137,37.5634,127.0143,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139167.1995,4517931.15406,20230328
506,비상벨,서울특별시 중구청,방범용,공원,쌈지공원,-,서울특별시 중구 신당동 844,37.5494,127.0104,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140162,14138733.0535,4515965.25613,20230328
507,비상벨,서울특별시 중구청,방범용,공원,금호터널 쉼터,서울특별시 중구 동호로8다길 35-2 (신당동),서울특별시 중구 신당동 309-68,37.5515,127.0134,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139067.0119,4516260.11727,20230328
508,비상벨,서울특별시 중구청,방범용,가로변,주택가 삼거리,-,서울특별시 중구 신당동 233-71,37.5644,127.0113,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138833.241,4518071.58947,20230328
509,비상벨,서울특별시 중구청,방범용,가로변,새시대빌딩 옆 골목,-,서울특별시 중구 신당동 851-9,37.5606,127.0203,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140162,14139835.1164,4517537.94492,20230328
510,비상벨,서울특별시 중구청,방범용,가로변,신당동 어린이집 앞,-,서울특별시 중구 신당동 304-684,37.5622,127.0143,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14139167.1995,4517762.63405,20230328
511,비상벨,서울특별시 중구청,방범용,가로변,신당동 마루빌라 앞,-,서울특별시 중구 신당동 432-2066,37.5501,127.005,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138131.9282,4516063.54226,20230328
512,비상벨,서울특별시 중구청,방범용,가로변,약수하이츠아파트,-,서울특별시 중구 신당동 842-4,37.5547,127.012,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14138911.1646,4516709.44547,20230328
513,비상벨,서울특별시 중구청,방범용,가로변,파라다이스아파트앞,-,서울특별시 중구 신당동 291-74,37.5621,127.0168,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14139445.4982,4517748.59084,20230328
514,비상벨,서울특별시 중구청,방범용,가로변,서민보호구역내 골목사거리,-,서울특별시 중구 신당동 236-238,37.5637,127.011,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14138799.8451,4517973.28448,20230328
515,비상벨,서울특별시 중구청,방범용,가로변,현대빌딩 앞,-,서울특별시 중구 신당동 56-3,37.5609,127.0201,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14139812.8525,4517580.07377,20230328
516,비상벨,서울특별시 중구청,방범용,가로변,신일교회입구,-,서울특별시 중구 신당동 348-83,37.555,127.012,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138911.1646,4516751.57098,20230328
517,비상벨,서울특별시 중구청,방범용,가로변,주택가 앞,-,서울특별시 중구 신당동 80-163,37.5621,127.0221,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14140035.4915,4517748.59084,20230328
518,비상벨,서울특별시 중구청,방범용,공원,동화어린이공원,-,서울특별시 중구 신당동 852-4,37.5602,127.0183,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139612.4774,4517481.7734,20230328
519,비상벨,서울특별시 중구청,방범용,가로변,청구E편한세상아파트 앞,서울특별시 중구 청구로 65-1 (신당동),서울특별시 중구 신당동 294-66,37.5597,127.0149,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14139233.9912,4517411.55941,20230328
520,비상벨,서울특별시 중구청,방범용,가로변,신당동 아트빌라 앞,-,서울특별시 중구 신당동 432-966,37.5504,127.0061,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138254.3796,4516105.66516,20230328
521,비상벨,서울특별시 중구청,방범용,가로변,주택가 앞,-,서울특별시 중구 신당동 413-2,37.5585,127.0101,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138699.6576,4517243.04777,20230328
522,비상벨,서울특별시 중구청,방범용,가로변,새마을금고 맞은편,-,서울특별시 중구 신당동 44-2,37.5617,127.0173,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139501.1579,4517692.41818,20230328
523,비상벨,서울특별시 중구청,방범용,가로변,계단 전신주 옆,서울특별시 중구 동호로11마길 37 (신당동),서울특별시 중구 신당동 432-492,37.5507,127.0058,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138220.9838,4516147.78824,20230328
524,비상벨,서울특별시 중구청,방범용,가로변,엘리시움 뒤편 삼거리,-,서울특별시 중구 신당동 222-8,37.5686,127.013,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139022.4841,4518661.4388,20230328
525,비상벨,서울특별시 중구청,방범용,가로변,스리랑카대사관 사거리,-,서울특별시 중구 신당동 347-361,37.5554,127.0123,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138944.5605,4516807.73859,20230328
526,비상벨,서울특별시 중구청,방범용,가로변,한일교회 부근,-,서울특별시 중구 신당동 67-77,37.5625,127.0206,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139868.5123,4517804.76379,20230328
527,비상벨,서울특별시 중구청,방범용,가로변,동화공원 사거리,서울특별시 중구 다산로33가길 18 (신당동),서울특별시 중구 신당동 241-31,37.5631,127.0144,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139178.3314,4517889.0238,20230328
528,비상벨,서울특별시 중구청,방범용,공원,신당동마을마당,-,서울특별시 중구 신당동 295-25,37.5606,127.0135,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14139078.1439,4517537.94492,20230328
529,비상벨,서울특별시 중구청,방범용,공원,대현산배수지 공원,-,서울특별시 중구 신당동 839-9,37.5593,127.0208,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139890.7762,4517355.38856,20230328
530,비상벨,서울특별시 중구청,방범용,가로변,로젠택배 건너편,-,서울특별시 중구 신당동 120,37.5646,127.0179,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140162,14139567.9496,4518099.67678,20230328
531,비상벨,서울특별시 중구청,방범용,가로변,신당동 수연빌라 근처,서울특별시 중구 동호로15가길 19 (신당동),서울특별시 중구 신당동 432-1552,37.5553,127.0078,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138443.6228,4516793.69666,20230328
532,비상벨,서울특별시 중구청,방범용,가로변,밥먹고술먹고가자 앞,-,서울특별시 중구 신당동 150,37.5644,127.0209,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14139901.9081,4518071.58947,20230328
533,비상벨,서울특별시 중구청,방범용,가로변,주택가 삼거리,서울특별시 중구 동호로11가길 32 (신당동),서울특별시 중구 신당동 432-129,37.5528,127.0079,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14138454.7547,4516442.65453,20230328
534,비상벨,서울특별시 중구청,방범용,가로변,뒤셀도르프 뒤,-,서울특별시 중구 신당동 49-9,37.5623,127.0181,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139590.2135,4517776.67728,20230328
535,비상벨,서울특별시 중구청,방범용,가로변,다래원 앞 사거리,-,서울특별시 중구 신당동 849,37.563,127.0168,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139445.4982,4517874.98042,20230328
536,비상벨,서울특별시 중구청,방범용,가로변,주택가 사거리-신성목욕탕,-,서울특별시 중구 신당동 304-668,37.5634,127.0132,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139044.748,4517931.15406,20230328
537,비상벨,서울특별시 중구청,방범용,가로변,한솔어린이집,-,서울특별시 중구 신당동 844,37.5515,127.0112,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138822.109,4516260.11727,20230328
538,비상벨,서울특별시 중구청,방범용,공원,충현어린이공원,"서울특별시 중구 동호로11차길 1 (신당동,어린이공원지하주차장)",서울특별시 중구 신당동 432-524,37.5521,127.0051,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14138143.0601,4516344.36484,20230328
539,비상벨,서울특별시 중구청,방범용,가로변,주택앞 삼거리,서울특별시 중구 왕십리로39길 20 (신당동),서울특별시 중구 신당동 691,37.5641,127.0258,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14140447.3736,4518029.45865,20230328
540,비상벨,서울특별시 중구청,방범용,가로변,약수하이츠후문 마을마당옆,-,서울특별시 중구 신당동 333-857,37.5569,127.0158,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14139334.1787,4517018.3698,20230328
541,비상벨,서울특별시 중구청,방범용,가로변,정맥프린스빌라 앞,-,서울특별시 중구 신당동 432-1674,37.5491,127.0058,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138220.9838,4515923.13379,20230328
542,비상벨,서울특별시 중구청,방범용,가로변,오토바이가게앞,-,서울특별시 중구 신당동 150,37.5638,127.0204,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139846.2484,4517987.328,20230328
543,비상벨,서울특별시 중구청,방범용,가로변,성동고교,-,서울특별시 중구 신당동 160,37.5636,127.0218,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14140002.0956,4517959.24099,20230328
544,비상벨,서울특별시 중구청,방범용,공원,청구어린이공원,-,서울특별시 중구 신당동 842-1,37.5556,127.0138,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14139111.5397,4516835.82251,20230328
545,비상벨,서울특별시 중구청,방범용,가로변,다산공원,-,서울특별시 중구 신당동 120,37.5635,127.0183,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139612.4774,4517945.19751,20230328
546,비상벨,서울특별시 중구청,방범용,가로변,파란하늘수퍼 앞,-,서울특별시 중구 신당동 377-21,37.5573,127.0112,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138822.109,4517074.53884,20230328
547,비상벨,서울특별시 중구청,방범용,가로변,주택가앞,-,서울특별시 중구 신당동 346-431,37.5539,127.0144,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139178.3314,4516597.11162,20230328
548,비상벨,서울특별시 중구청,방범용,가로변,주택가 전봇대 옆,-,서울특별시 중구 신당동 304-565,37.5619,127.0132,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139044.748,4517720.50447,20230328
549,비상벨,서울특별시 중구청,방범용,가로변,흥인초교 옆,서울특별시 중구 청구로4길 15-5 (신당동),서울특별시 중구 신당동 287-31,37.5605,127.015,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139245.1231,4517523.90201,20230328
550,비상벨,서울특별시 중구청,방범용,가로변,정맥프린스빌라 옆,-,서울특별시 중구 신당동 432-1625,37.5492,127.006,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138243.2477,4515937.17455,20230328
551,비상벨,서울특별시 중구청,방범용,가로변,신당동 다세대 앞,-,서울특별시 중구 신당동 432-612,37.5516,127.0046,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138087.4004,4516274.15849,20230328
552,비상벨,서울특별시 중구청,방범용,가로변,화성슈퍼 앞,-,서울특별시 중구 신당동 160,37.5629,127.0216,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139979.8317,4517860.93706,20230328
553,비상벨,서울특별시 중구청,방범용,공원,늘푸른어린이공원,-,서울특별시 중구 신당동 432-917,37.5512,127.0057,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14138209.8518,4516217.99375,20230328
554,비상벨,서울특별시 중구청,방범용,가로변,바이더웨이 부근,-,서울특별시 중구 신당동 304-693,37.5609,127.0133,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14139055.88,4517580.07377,20230328
555,비상벨,서울특별시 중구청,방범용,가로변,메이폴프리앞,-,서울특별시 중구 신당동 349-92,37.5542,127.0122,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14138933.4285,4516639.23667,20230328
556,비상벨,서울특별시 중구청,방범용,가로변,태관빌딩 앞,서울특별시 중구 다산로20길 25 (신당동),서울특별시 중구 신당동 333-59,37.557,127.0136,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14139089.2758,4517032.41203,20230328
557,비상벨,서울특별시 중구청,방범용,가로변,약수교회옆,-,서울특별시 중구 신당동 372-12,37.5525,127.0116,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138866.6368,4516400.53026,20230328
558,비상벨,서울특별시 중구청,방범용,가로변,구립경로당 부근,-,서울특별시 중구 신당동 333-119,37.5567,127.0142,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14139156.0675,4516990.28539,20230328
559,비상벨,서울특별시 중구청,방범용,가로변,동대문패션비즈센터 앞,-,서울특별시 중구 신당동 251-160,37.5667,127.0126,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14138977.9563,4518394.59808,20230328
560,비상벨,서울특별시 중구청,방범용,가로변,지선빌라 옆,-,서울특별시 중구 신당동 309-76,37.5522,127.0139,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139122.6717,4516358.40617,20230328
561,비상벨,서울특별시 중구청,방범용,공원,다산동마을마당,"서울특별시 중구 동호로15길 60 (신당동,신당2동공영주차장)",서울특별시 중구 신당동 432-2835,37.5543,127.0086,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14138532.6784,4516653.27839,20230328
562,비상벨,서울특별시 중구청,방범용,가로변,신당종합사회복지관 옆 어린이놀이터,-,서울특별시 중구 신당동 361-17,37.5544,127.0099,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14138677.3937,4516667.32014,20230328
563,비상벨,서울특별시 중구청,방범용,가로변,주택가 전주 옆,서울특별시 중구 청구로10길 20 (신당동),서울특별시 중구 신당동 304-406,37.5614,127.0133,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14139055.88,4517650.28888,20230328
564,비상벨,서울특별시 중구청,방범용,가로변,일승공업사 옆,-,서울특별시 중구 신당동 432-2707,37.5509,127.0071,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138365.6991,4516175.87039,20230328
565,비상벨,서울특별시 중구청,방범용,공원,다산어린이공원,-,서울특별시 중구 신당동 123-1,37.5639,127.0189,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14139679.2691,4518001.37153,20230328
566,비상벨,서울특별시 중구청,방범용,가로변,할미슈퍼 앞 삼거리,"서울특별시 중구 동호로11마길 11 (신당동,아스테르빌)",서울특별시 중구 신당동 432-665,37.5515,127.0065,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14138298.9074,4516260.11727,20230328
567,비상벨,서울특별시 중구청,방범용,가로변,약수빌라 앞,-,서울특별시 중구 신당동 346-493,37.5534,127.0152,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139267.387,4516526.90357,20230328
568,비상벨,서울특별시 중구청,방범용,가로변,신당동 세한빌라 앞,-,서울특별시 중구 신당동 432-1953,37.5513,127.0051,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138143.0601,4516232.0349,20230328
569,비상벨,서울특별시 중구청,방범용,가로변,신당사거리 공영주차장앞,-,서울특별시 중구 신당동 110,37.5649,127.0168,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139445.4982,4518141.80789,20230328
570,비상벨,서울특별시 중구청,방범용,가로변,우림빌라 앞 전신주,-,서울특별시 중구 신당동 432-2433,37.5524,127.0048,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138109.6643,4516386.48888,20230328
571,비상벨,서울특별시 중구청,방범용,가로변,호림마트앞,-,서울특별시 중구 신당동 377-67,37.5582,127.0112,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138822.109,4517200.92028,20230328
572,비상벨,서울특별시 중구청,방범용,가로변,서울크리닝앞,-,서울특별시 중구 신당동 333-118,37.5574,127.0146,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14139200.5953,4517088.58115,20230328
