관리번호,위도,경도,지역구
한강대교북단-09,37.51881,126.959897,용산구
한강대교북단-10,37.51922,126.960136,용산구
한강대교북단-11,37.519563,126.960338,용산구
한강대교북단-12,37.519857,126.960511,용산구
한강대교북단-13,37.520238,126.960734,용산구
한강대교북단-14,37.520576,126.960934,용산구
한강대교북단-15,37.520931,126.961141,용산구
한강대교북단-16,37.521254,126.961332,용산구
한강대교북단-17,37.521242,126.96113,용산구
한강대교북단-18,37.520968,126.960975,용산구
한강대교북단-19,37.520673,126.960798,용산구
한강대교북단-20,37.520394,126.960632,용산구
한강대교북단-21,37.520063,126.960433,용산구
한강대교북단-22,37.519776,126.960262,용산구
한강대교북단-23,37.519449,126.960067,용산구
한강대교북단-24,37.519137,126.959879,용산구
한강대교북단-25,37.518827,126.959694,용산구
한강대교북단-26,37.518471,126.959481,용산구
한강대교북단-27,37.518127,126.959275,용산구
한강대교북단-28,37.517988,126.959113,용산구
한강대교북단-29,37.518321,126.95931,용산구
한강대교북단-30,37.518696,126.959535,용산구
한강대교북단-31,37.519004,126.959717,용산구
한강대교북단-32,37.519324,126.959907,용산구
한강대교북단-33,37.519648,126.9601,용산구
한강대교북단-34,37.51995,126.96028,용산구
한강대교북단-35,37.520252,126.960461,용산구
한강대교북단-36,37.520555,126.960638,용산구
한강대교북단-37,37.520841,126.960809,용산구
한강대교북단-38,37.521133,126.960983,용산구
한강대교북단-39,37.521478,126.960941,용산구
한강대교북단-40,37.52099,126.960655,용산구
한강대교북단-41,37.520502,126.96037,용산구
한강대교북단-42,37.520052,126.960108,용산구
한강대교북단-43,37.519668,126.959884,용산구
한강대교북단-44,37.519271,126.959651,용산구
한강대교북단-45,37.518844,126.959404,용산구
한강대교북단-46,37.518389,126.959137,용산구
한강대교북단-47,37.518058,126.958902,용산구
한강대교북단-48,37.517841,126.958647,용산구
한강대교북단-49,37.517618,126.958469,용산구
한강대교북단-50,37.517386,126.958333,용산구
한강대교북단-51,37.517186,126.958256,용산구
한강대교북단-52,37.517009,126.958127,용산구
한강대교북단-53,37.516787,126.957968,용산구
한강대교북단경관_01-01,37.517104,126.958327,용산구
한강대교북단경관_01-02,37.517282,126.958442,용산구
한강대교북단경관_01-03,37.517445,126.95857,용산구
한강대교북단경관_01-04,37.517635,126.958699,용산구
한강대교북단경관_01-05,37.517795,126.958812,용산구
한강대교북단경관_01-06,37.51795,126.958925,용산구
한강대교북단경관_01-07,37.517952,126.959283,용산구
한강대교북단경관_01-08,37.517773,126.959168,용산구
한강대교북단경관_01-09,37.517601,126.959052,용산구
한강대교북단경관_01-10,37.517425,126.958923,용산구
한강대교북단경관_01-11,37.517235,126.958785,용산구
한강대교북단경관_01-12,37.517061,126.958666,용산구
한강대교북단경관_02-01,37.516998,126.958241,용산구
한강대교북단경관_02-02,37.516781,126.958076,용산구
한강대교북단경관_02-03,37.516581,126.957931,용산구
한강대교북단경관_02-04,37.516366,126.957787,용산구
한강대교북단경관_02-05,37.516289,126.95808,용산구
한강대교북단경관_02-06,37.516501,126.958226,용산구
한강대교북단경관_02-07,37.516716,126.958365,용산구
한강대교북단경관_02-08,37.516906,126.958498,용산구
한남1고가-01,37.538581,127.004295,용산구
한남1고가-02,37.538832,127.004209,용산구
한남1고가-03,37.539094,127.004129,용산구
한남1고가-04,37.539357,127.004058,용산구
한남1고가-05,37.539617,127.00399,용산구
한남1고가-06,37.539875,127.003925,용산구
한남1고가-07,37.540149,127.003858,용산구
한남1고가-08,37.540418,127.003787,용산구
한남1고가-09,37.540649,127.003677,용산구
한남1고가-10,37.540856,127.003517,용산구
한남1고가-11,37.541027,127.003336,용산구
한남1고가-12,37.541186,127.003142,용산구
한남1고가-13,37.541326,127.002875,용산구
한남1고가-14,37.541433,127.002645,용산구
한남1고가-15,37.541563,127.002372,용산구
한남1고가-16,37.541711,127.002132,용산구
한남1고가-17,37.541864,127.001946,용산구
한남1고가-18,37.542046,127.001772,용산구
한남1고가-19,37.542227,127.001628,용산구
한남1고가-20,37.538549,127.004137,용산구
한남1고가-21,37.538812,127.004043,용산구
한남1고가-22,37.53908,127.003969,용산구
한남1고가-23,37.539338,127.003899,용산구
한남1고가-24,37.539603,127.00383,용산구
한남1고가-25,37.53986,127.003771,용산구
한남1고가-26,37.540125,127.003707,용산구
한남1고가-27,37.540395,127.00363,용산구
한남1고가-28,37.54061,127.003529,용산구
한남1고가-29,37.540802,127.003375,용산구
한남1고가-30,37.540956,127.003218,용산구
한남1고가-31,37.541072,127.003004,용산구
한남1고가-32,37.541195,127.002753,용산구
한남1고가-33,37.541304,127.002524,용산구
한남1고가-34,37.541435,127.002252,용산구
한남1고가-35,37.541233,127.002116,용산구
한남1고가-36,37.541588,127.00198,용산구
한남1고가-37,37.541745,127.001756,용산구
한남1고가-38,37.541917,127.001567,용산구
한남1고가-39,37.54211,127.001399,용산구
한남2고가-01,37.534424,127.00674,용산구
한남2고가-02,37.534119,127.00697,용산구
한남2고가-03,37.533806,127.007203,용산구
한남2고가-04,37.533497,127.007428,용산구
한남2고가-05,37.533169,127.007666,용산구
한남2고가-06,37.532887,127.007899,용산구
한남2고가-07,37.532599,127.008129,용산구
한남2고가-08,37.532545,127.008344,용산구
한남2고가-09,37.532819,127.008132,용산구
한남2고가-10,37.533091,127.007911,용산구
한남2고가-11,37.533371,127.007702,용산구
한남2고가-12,37.533689,127.007463,용산구
한남2고가-13,37.534025,127.007209,용산구
한남2고가-14,37.534339,127.006984,용산구
한남2고가-15,37.533623,127.007432,용산구
한남2고가-16,37.533567,127.007466,용산구
한남2고가-17,37.533459,127.007541,용산구
한남2고가-18,37.5334,127.007589,용산구
한남2고가-19,37.533293,127.007668,용산구
한남2고가-20,37.533236,127.00771,용산구
한남2고가-21,37.533128,127.00779,용산구
한남2고가-22,37.533067,127.007831,용산구
한남교차로-01,37.522221,127.016485,서초구
한남교차로-02,37.522085,127.016431,서초구
한남교차로-03,37.521941,127.01637,서초구
한남교차로-04,37.521775,127.016303,서초구
한남교차로-05,37.521621,127.016245,서초구
한남교차로-06,37.521744,127.016427,서초구
한남교차로-07,37.521461,127.016473,서초구
한남교차로-08,37.521497,127.016835,서초구
한남교차로-09,37.521595,127.017083,서초구
한남교차로-10,37.521698,127.017331,서초구
한남교차로-11,37.521899,127.017315,강남구
한남교차로-12,37.522099,127.017183,강남구
한남교차로-13,37.522273,127.017013,강남구
한남교차로-14,37.522169,127.017871,강남구
한남교차로-15,37.52238,127.017716,강남구
한남교차로-16,37.522609,127.017575,강남구
한남교차로-17,37.522822,127.017915,강남구
한남교차로-18,37.522784,127.018371,강남구
한남교차로-19,37.52245,127.018595,강남구
한남교차로-20,37.522198,127.018233,강남구
한남교차로-21,37.522006,127.017928,강남구
한남교차로-22,37.521942,127.01781,강남구
한남교차로-23,37.521888,127.017701,강남구
한남교차로-24,37.521831,127.017587,강남구
한남교차로-25,37.521767,127.017449,강남구
한남교차로-26,37.521691,127.018112,강남구
한남교차로-27,37.521593,127.017888,강남구
한남교차로-28,37.52149,127.017655,강남구
한남교차로-29,37.521478,127.017407,서초구
한남교차로-30,37.521344,127.017221,서초구
한남교차로-31,37.521176,127.016989,서초구
한남교차로-32,37.521025,127.016813,서초구
한남교차로-33,37.520742,127.016871,서초구
한남교차로-34,37.520623,127.017167,서초구
한남교차로-35,37.520712,127.01749,서초구
한남교차로-36,37.520965,127.017597,서초구
한남교차로-37,37.521203,127.017562,서초구
한남교차로-38,37.521935,127.018372,강남구
한남교차로-39,37.52205,127.018692,강남구
한남교차로-40,37.521889,127.018969,강남구
한남교차로-41,37.521613,127.018863,강남구
한남교차로-42,37.521345,127.018711,강남구
한남교차로-43,37.521309,127.018361,강남구
한남교차로-44,37.521581,127.018185,강남구
한남교차로-45,37.52158,127.017583,강남구
한남교차로-46,37.521636,127.017712,강남구
한남교차로-47,37.521691,127.017834,강남구
한남교차로-48,37.521738,127.017945,강남구
한남교차로-49,37.521787,127.018054,강남구
한남교차로-50,37.521856,127.017354,강남구
한남교차로-51,37.52189,127.017441,강남구
한남교차로-52,37.52193,127.017533,강남구
한남교차로-53,37.521973,127.017625,강남구
한남교차로-54,37.522018,127.017712,강남구
한남교차로-55,37.522062,127.017802,강남구
한남교차로-56,37.522106,127.01789,강남구
한남대교남단_상-001,37.523834,127.016295,용산구
한남대교남단_상-002,37.52372,127.016155,용산구
한남대교남단_상-003,37.523943,127.016172,용산구
한남대교남단_상-004,37.523882,127.016037,용산구
한남대교남단_상-005,37.524146,127.016001,용산구
한남대교남단_상-006,37.524048,127.015839,용산구
한남대교남단_상-007,37.52431,127.015829,용산구
한남대교남단_상-008,37.524246,127.015684,용산구
한남대교남단_상-009,37.52452,127.015651,용산구
한남대교남단_상-010,37.524445,127.015458,용산구
한남대교남단_상-011,37.524742,127.015425,용산구
한남대교남단_상-012,37.524634,127.015309,용산구
한남대교남단_상-013,37.524952,127.015285,용산구
한남대교남단_상-014,37.524862,127.015056,용산구
한남대교남단_상-015,37.525188,127.01502,용산구
한남대교남단_상-016,37.525111,127.014857,용산구
한남대교남단_상-017,37.525469,127.0148,용산구
한남대교남단_상-018,37.525369,127.014565,용산구
한남대교남단_상-019,37.52576,127.014486,용산구
한남대교남단_상-020,37.525677,127.014326,용산구
한남대교남단_상-021,37.526048,127.014254,용산구
한남대교남단_상-022,37.525933,127.014027,용산구
한남대교남단_상-023,37.526285,127.013992,용산구
한남대교남단_상-024,37.526203,127.013811,용산구
한남대교남단_상-025,37.526584,127.013753,용산구
한남대교남단_상-026,37.526481,127.013499,용산구
한남대교남단_상-027,37.524712,127.015524,용산구
한남대교남단_상-028,37.524639,127.015732,강남구
한남대교남단_상-029,37.524588,127.015999,강남구
한남대교남단_상-030,37.524665,127.016271,강남구
한남대교남단_상-031,37.524784,127.016534,강남구
한남대교남단_상-032,37.524946,127.016746,강남구
한남대교남단_상-033,37.525078,127.017046,강남구
한남대교남단_상-034,37.525255,127.017284,강남구
한남대교남단_상-035,37.525387,127.017584,강남구
한남대교남단_상-036,37.525555,127.017819,강남구
한남대교남단_상-037,37.525643,127.018049,강남구
한남대교남단_상-038,37.525802,127.018265,강남구
한남대교남단_상-039,37.525895,127.018494,강남구
한남대교남단_상-040,37.526017,127.018656,강남구
한남대교남단_상-041,37.526095,127.018856,강남구
한남대교남단_하-001,37.52356,127.015884,용산구
한남대교남단_하-002,37.523719,127.015735,용산구
한남대교남단_하-003,37.523932,127.015537,용산구
한남대교남단_하-004,37.5241,127.015377,용산구
한남대교남단_하-005,37.524296,127.015194,서초구
한남대교남단_하-006,37.524486,127.015014,용산구
한남대교남단_하-007,37.524731,127.014786,용산구
한남대교남단_하-008,37.524948,127.014493,용산구
한남대교남단_하-009,37.524724,127.01468,용산구
한남대교남단_하-010,37.524492,127.014815,용산구
한남대교남단_하-011,37.524261,127.014888,서초구
한남대교남단_하-012,37.524045,127.014912,서초구
한남대교남단_하-013,37.523801,127.014892,서초구
한남대교남단_하-014,37.523564,127.014809,서초구
한남대교남단_하-015,37.523333,127.01468,서초구
한남대교남단_하-016,37.523115,127.014489,서초구
한남대교남단_하-017,37.522859,127.014256,서초구
한남대교남단_하-018,37.522651,127.014069,서초구
한남대교남단_하-019,37.522431,127.013882,서초구
한남대교남단_하-020,37.522182,127.013671,서초구
한남대교남단_하-021,37.521986,127.013508,서초구
한남대교남단_하-022,37.521734,127.013301,서초구
한남대교남단_하-023,37.521425,127.013042,서초구
한남대교남단_하-024,37.521204,127.01286,서초구
한남대교남단_하-025,37.521023,127.012716,서초구
한남대교남단_하-027,37.520774,127.012513,서초구
한남대교남단_하-028,37.525054,127.014489,용산구
한남대교남단_하-029,37.525295,127.014213,용산구
한남대교남단_하-030,37.52556,127.013959,용산구
한남대교남단_하-031,37.525807,127.013726,용산구
한남대교남단_하-032,37.526045,127.013503,용산구
한남대교남단_하-033,37.526328,127.013237,용산구
한남대교남단_하-034,37.526629,127.012953,용산구
한남대교남단_하-035,37.526861,127.012734,용산구
한남대교남단_하-070,37.523681,127.016095,용산구
한남대교남단_하-071,37.523825,127.015956,용산구
한남대교남단_하-072,37.524016,127.015778,용산구
한남대교남단_하-073,37.524203,127.015593,용산구
한남대교남단_하-074,37.524403,127.015405,용산구
한남대교남단_하-075,37.524592,127.015228,용산구
한남대교남단_하-076,37.524816,127.01501,용산구
한남대교남단_하-077,37.525075,127.014763,용산구
한남대교남단_하-078,37.525341,127.014518,용산구
한남대교남단_하-079,37.525628,127.014239,용산구
한남대교남단_하-080,37.525906,127.01397,용산구
한남대교남단_하-081,37.52615,127.013734,용산구
한남대교남단_하-082,37.526441,127.013459,용산구
한남대교남단_하-083,37.526725,127.013181,용산구
한남대교남단_하-084,37.526954,127.012968,용산구
한남대교남단_하-100,37.523954,127.015408,용산구
한남대교남단_하-101,37.523833,127.0153,용산구
한남대교남단_하-102,37.523874,127.015097,서초구
한남대교남단_하-103,37.52403,127.015174,서초구
한남대교북단_상-001,37.530163,127.010353,강남구
한남대교북단_상-002,37.530097,127.010245,강남구
한남대교북단_상-003,37.52995,127.010566,강남구
한남대교북단_상-004,37.529854,127.010413,강남구
한남대교북단_상-005,37.52967,127.010811,강남구
한남대교북단_상-006,37.529598,127.010696,강남구
한남대교북단_상-007,37.529419,127.011056,강남구
한남대교북단_상-008,37.529318,127.010897,강남구
한남대교북단_상-009,37.529133,127.011304,강남구
한남대교북단_상-010,37.529055,127.011188,강남구
한남대교북단_상-011,37.52877,127.011699,강남구
한남대교북단_상-012,37.528633,127.011515,강남구
한남대교북단_상-013,37.528471,127.011933,강남구
한남대교북단_상-014,37.528377,127.011797,강남구
한남대교북단_상-015,37.528222,127.01221,강남구
한남대교북단_상-016,37.528104,127.011995,강남구
한남대교북단_상-017,37.527998,127.012374,강남구
한남대교북단_상-018,37.527894,127.012233,강남구
한남대교북단_상-019,37.52775,127.012655,강남구
한남대교북단_상-020,37.527613,127.012441,강남구
한남대교북단_상-021,37.527479,127.012855,강남구
한남대교북단_상-022,37.52737,127.012706,강남구
한남대교북단_상-023,37.527256,127.013121,강남구
한남대교북단_상-024,37.527094,127.012901,강남구
한남대교북단_상-025,37.527087,127.013221,강남구
한남대교북단_상-026,37.526997,127.013043,강남구
한남대교북단_상-027,37.526902,127.013451,강남구
한남대교북단_상-028,37.526773,127.013198,강남구
한남대교북단_상-029,37.529165,127.011374,강남구
한남대교북단_상-030,37.52934,127.01124,강남구
한남대교북단_상-031,37.52958,127.01124,강남구
한남대교북단_상-032,37.529849,127.011292,용산구
한남대교북단_상-033,37.530022,127.011509,용산구
한남대교북단_상-034,37.530259,127.011732,용산구
한남대교북단_상-035,37.530458,127.012012,용산구
한남대교북단_상-036,37.530684,127.012176,용산구
한남대교북단_상-037,37.530929,127.012438,용산구
한남대교북단_상-038,37.531161,127.01259,용산구
한남대교북단_상-039,37.531395,127.012799,용산구
한남대교북단_상-040,37.531607,127.012898,용산구
한남대교북단_상-041,37.531737,127.013023,용산구
한남대교북단_상-042,37.531897,127.013093,용산구
한남대교북단_하-036,37.526945,127.012646,강남구
한남대교북단_하-037,37.527197,127.012411,강남구
한남대교북단_하-038,37.527466,127.012163,강남구
한남대교북단_하-039,37.527719,127.011927,강남구
한남대교북단_하-040,37.527943,127.011718,강남구
한남대교북단_하-041,37.52819,127.011495,강남구
한남대교북단_하-042,37.528449,127.011229,강남구
한남대교북단_하-043,37.528961,127.010791,강남구
한남대교북단_하-044,37.529055,127.010637,강남구
한남대교북단_하-045,37.529128,127.010424,강남구
한남대교북단_하-046,37.529152,127.010149,용산구
한남대교북단_하-047,37.529105,127.009872,용산구
한남대교북단_하-048,37.52898,127.009577,용산구
한남대교북단_하-049,37.528855,127.00931,용산구
한남대교북단_하-050,37.528689,127.00898,용산구
한남대교북단_하-051,37.528538,127.008684,용산구
한남대교북단_하-052,37.528397,127.008392,용산구
한남대교북단_하-053,37.528269,127.008146,용산구
한남대교북단_하-054,37.528162,127.007939,용산구
한남대교북단_하-055,37.528037,127.007697,용산구
한남대교북단_하-056,37.528808,127.010954,강남구
한남대교북단_하-057,37.528901,127.010865,강남구
한남대교북단_하-058,37.529005,127.010775,강남구
한남대교북단_하-059,37.529068,127.01072,강남구
한남대교북단_하-060,37.529164,127.010625,강남구
한남대교북단_하-061,37.529268,127.01053,강남구
한남대교북단_하-062,37.529378,127.010427,용산구
한남대교북단_하-063,37.529486,127.010322,용산구
한남대교북단_하-064,37.529584,127.010237,용산구
한남대교북단_하-065,37.529676,127.010153,용산구
한남대교북단_하-066,37.529774,127.010073,강남구
한남대교북단_하-067,37.529857,127.010002,용산구
한남대교북단_하-068,37.529939,127.009929,용산구
한남대교북단_하-085,37.527057,127.012851,강남구
한남대교북단_하-086,37.527301,127.01263,강남구
한남대교북단_하-087,37.527564,127.012393,강남구
한남대교북단_하-088,37.527839,127.012147,강남구
한남대교북단_하-089,37.528061,127.011944,강남구
한남대교북단_하-090,37.528313,127.011721,강남구
한남대교북단_하-091,37.528588,127.011471,강남구
한남대교북단_하-092,37.528988,127.01111,강남구
한남대교북단_하-093,37.529264,127.010859,강남구
한남대교북단_하-094,37.529543,127.010609,용산구
한남대교북단_하-095,37.529816,127.010364,강남구
한남대교북단_하-096,37.530042,127.010162,강남구
한남대교북단경관01-01,37.528747,127.011645,강남구
한남대교북단경관01-02,37.528457,127.011914,강남구
한남대교북단경관01-03,37.5282,127.01216,강남구
한남대교북단경관01-04,37.527983,127.012361,강남구
한남대교북단경관01-05,37.527724,127.012601,강남구
한남대교북단경관01-06,37.527507,127.012808,강남구
한남대교북단경관01-07,37.527243,127.013068,강남구
한남대교북단경관01-08,37.526859,127.013303,강남구
한남대교북단경관01-09,37.527149,127.013027,강남구
한남대교북단경관01-10,37.527405,127.01279,강남구
한남대교북단경관01-11,37.527669,127.012555,강남구
한남대교북단경관01-12,37.527946,127.012295,강남구
한남대교북단경관01-13,37.528176,127.012088,강남구
한남대교북단경관01-14,37.528429,127.011853,강남구
한남대교북단경관01-15,37.528696,127.011606,강남구
한남대교북단경관01-16,37.528927,127.011397,강남구
한남대교북단경관02-01,37.528493,127.011255,강남구
한남대교북단경관02-02,37.528203,127.011533,강남구
한남대교북단경관02-03,37.527966,127.011748,강남구
한남대교북단경관02-04,37.527738,127.011971,강남구
한남대교북단경관02-05,37.527489,127.012192,강남구
한남대교북단경관02-06,37.52726,127.012413,강남구
한남대교북단경관02-07,37.52697,127.012668,강남구
한남대교북단경관02-08,37.526697,127.013048,강남구
한남대교북단경관02-09,37.526999,127.012766,강남구
한남대교북단경관02-10,37.527254,127.012536,강남구
한남대교북단경관02-11,37.527518,127.012293,강남구
한남대교북단경관02-12,37.527793,127.012041,강남구
한남대교북단경관02-13,37.528027,127.011831,강남구
한남대교북단경관02-14,37.528261,127.011609,강남구
한남대교북단경관02-15,37.528556,127.011343,강남구
한남대교북단경관02-16,37.52878,127.011142,강남구
행주대교경관조명_01-01,37.597831,126.810205,강서구
행주대교경관조명_01-02,37.598065,126.810433,강서구
행주대교경관조명_01-03,37.598287,126.810636,강서구
행주대교경관조명_01-04,37.598509,126.810849,강서구
행주대교경관조명_01-05,37.598734,126.811064,덕양구
행주대교경관조명_01-06,37.598937,126.811274,덕양구
행주대교경관조명_01-07,37.599147,126.811487,덕양구
행주대교경관조명_01-08,37.59935,126.811686,덕양구
행주대교경관조명_01-09,37.599578,126.811901,덕양구
행주대교경관조명_01-10,37.599812,126.812131,덕양구
행주대교경관조명_02-01,37.598152,126.809584,덕양구
행주대교경관조명_02-02,37.59843,126.809872,덕양구
행주대교경관조명_02-03,37.598693,126.810134,덕양구
행주대교경관조명_02-04,37.59898,126.810426,덕양구
행주대교경관조명_02-05,37.599274,126.81071,덕양구
행주대교경관조명_02-06,37.599537,126.810972,덕양구
행주대교경관조명_02-07,37.599792,126.811232,덕양구
행주대교경관조명_02-08,37.60004,126.811482,덕양구
행주대교남단_05-01,37.589656,126.801113,강서구
행주대교남단_05-02,37.589555,126.800984,강서구
행주대교남단_05-03,37.589481,126.800842,기타 (구 정보 없음)
행주대교남단_05-04,37.589414,126.800693,기타 (구 정보 없음)
행주대교남단_05-05,37.592096,126.800523,강서구
행주대교남단_05-06,37.591913,126.800273,강서구
행주대교남단_05-07,37.591672,126.800044,강서구
행주대교남단_05-08,37.591337,126.799843,강서구
행주대교남단_05-09,37.590986,126.799964,강서구
행주대교남단_05-10,37.590627,126.800103,강서구
행주대교남단_05-11,37.590272,126.800369,강서구
행주대교남단_05-12,37.5899,126.800628,강서구
행주대교남단_05-13,37.589714,126.800635,기타 (구 정보 없음)
행주대교남단_05-14,37.589612,126.800663,기타 (구 정보 없음)
행주대교남단_05-15,37.589678,126.80077,기타 (구 정보 없음)
행주대교남단_05-16,37.589659,126.800874,기타 (구 정보 없음)
행주대교남단_05-17,37.589661,126.800999,강서구
행주대교남단_05-18,37.589791,126.8012,강서구
행주대교남단_05-19,37.589875,126.801511,강서구
행주대교남단_05-20,37.59001,126.801788,강서구
행주대교남단_05-21,37.590163,126.80204,강서구
행주대교남단_05-22,37.590325,126.802256,강서구
행주대교남단_05-23,37.590498,126.802463,강서구
행주대교남단_05-24,37.590675,126.802652,강서구
행주대교남단_06-01,37.590361,126.802782,강서구
행주대교남단_06-02,37.590471,126.802935,강서구
행주대교남단_06-03,37.590578,126.803097,강서구
행주대교남단_06-04,37.59071,126.803213,강서구
행주대교남단_06-05,37.590862,126.803372,강서구
행주대교남단_06-06,37.590995,126.803496,강서구
행주대교남단_06-07,37.590516,126.8033,강서구
행주대교남단_06-08,37.590417,126.803512,강서구
행주대교남단_06-09,37.590347,126.803154,강서구
행주대교남단_06-10,37.590323,126.803445,강서구
행주대교남단_06-11,37.590304,126.803783,강서구
행주대교남단_06-12,37.590305,126.804035,강서구
행주대교남단_06-13,37.590374,126.804225,강서구
행주대교남단_06-14,37.590499,126.804359,강서구
행주대교남단_06-15,37.590665,126.804408,강서구
행주대교남단_06-16,37.590793,126.804322,강서구
행주대교남단_06-17,37.590912,126.804188,강서구
행주대교남단_06-18,37.590968,126.804012,강서구
행주대교남단_06-19,37.591024,126.803828,강서구
행주대교남단_06-20,37.591082,126.80365,강서구
행주대교남단_상-001,37.591453,126.80389,강서구
행주대교남단_상-002,37.591617,126.804029,강서구
행주대교남단_상-003,37.591777,126.804167,강서구
행주대교남단_상-004,37.592164,126.804447,강서구
행주대교남단_상-005,37.592618,126.804902,강서구
행주대교남단_상-006,37.593034,126.805305,강서구
행주대교남단_상-007,37.593509,126.805767,강서구
행주대교남단_상-008,37.593894,126.80614,강서구
행주대교남단_상-009,37.59429,126.806523,강서구
행주대교남단_상-010,37.594394,126.806671,강서구
행주대교남단_상-011,37.594675,126.806944,강서구
행주대교남단_상-012,37.595001,126.807261,강서구
행주대교남단_상-013,37.595373,126.807622,강서구
행주대교남단_상-014,37.595735,126.807974,강서구
행주대교남단_상-015,37.596046,126.808277,강서구
행주대교남단_상-041,37.596073,126.808076,강서구
행주대교남단_상-042,37.595719,126.807733,강서구
행주대교남단_상-043,37.59533,126.807358,강서구
행주대교남단_상-044,37.594953,126.806995,강서구
행주대교남단_상-045,37.594579,126.806634,강서구
행주대교남단_상-046,37.59426,126.806364,강서구
행주대교남단_상-047,37.593839,126.80596,강서구
행주대교남단_상-048,37.593454,126.805591,강서구
행주대교남단_상-049,37.592994,126.80515,강서구
행주대교남단_상-050,37.592538,126.804713,강서구
행주대교남단_상-051,37.592118,126.804316,강서구
행주대교남단_상-052,37.59187,126.804052,강서구
행주대교남단_상-053,37.591683,126.803914,강서구
행주대교남단_상-054,37.591513,126.803717,강서구
행주대교남단_상-055,37.591321,126.803581,강서구
행주대교남단_상-115,37.591319,126.803953,강서구
행주대교남단_상-116,37.591261,126.804257,강서구
행주대교남단_상-117,37.591134,126.804527,강서구
행주대교남단_상-118,37.591054,126.804831,강서구
행주대교남단_상-119,37.590921,126.805087,강서구
행주대교남단_상-120,37.590812,126.805382,강서구
행주대교남단_상-121,37.590644,126.805643,강서구
행주대교남단_상-122,37.590501,126.805961,강서구
행주대교남단_상-123,37.590366,126.806271,강서구
행주대교남단_상-124,37.59022,126.806614,강서구
행주대교남단_상-125,37.590089,126.807,강서구
행주대교남단_상-126,37.589981,126.807365,강서구
행주대교남단_상-127,37.589875,126.807743,강서구
행주대교남단_상-128,37.58977,126.808112,강서구
행주대교남단_상-129,37.592135,126.804721,강서구
행주대교남단_상-130,37.5919,126.804901,강서구
행주대교남단_상-131,37.591749,126.80524,강서구
행주대교남단_상-132,37.591574,126.805548,강서구
행주대교남단_상-133,37.591346,126.805939,강서구
행주대교남단_하-056,37.591369,126.803478,강서구
행주대교남단_하-057,37.591528,126.803617,강서구
행주대교남단_하-058,37.591666,126.803738,강서구
행주대교남단_하-059,37.59179,126.80385,강서구
행주대교남단_하-060,37.591898,126.803944,강서구
행주대교남단_하-061,37.59209,126.804115,강서구
행주대교남단_하-062,37.592538,126.804541,강서구
행주대교남단_하-063,37.593008,126.804992,강서구
행주대교남단_하-064,37.593484,126.805447,강서구
행주대교남단_하-065,37.593863,126.805808,강서구
행주대교남단_하-066,37.594289,126.806216,강서구
행주대교남단_하-067,37.594481,126.8064,강서구
행주대교남단_하-068,37.594805,126.806711,강서구
행주대교남단_하-069,37.595154,126.807047,강서구
행주대교남단_하-070,37.595514,126.807392,강서구
행주대교남단_하-071,37.595835,126.807702,강서구
행주대교남단_하-072,37.59614,126.807994,강서구
행주대교남단_하-097,37.596159,126.807873,강서구
행주대교남단_하-098,37.595863,126.807583,강서구
행주대교남단_하-099,37.595591,126.807316,강서구
행주대교남단_하-100,37.595275,126.807008,강서구
행주대교남단_하-101,37.59499,126.80673,강서구
행주대교남단_하-102,37.594689,126.806434,강서구
행주대교남단_하-103,37.594438,126.80619,강서구
행주대교남단_하-104,37.594325,126.806079,강서구
행주대교남단_하-105,37.593905,126.805667,강서구
행주대교남단_하-106,37.59353,126.8053,강서구
행주대교남단_하-107,37.593044,126.804824,강서구
행주대교남단_하-108,37.592612,126.804407,강서구
행주대교남단_하-109,37.592161,126.803985,강서구
행주대교남단_하-110,37.591979,126.803815,강서구
행주대교남단_하-111,37.591873,126.803703,강서구
행주대교남단_하-112,37.591763,126.803584,강서구
행주대교남단_하-113,37.591656,126.803445,강서구
행주대교남단_하-114,37.591508,126.80329,강서구
행주대교북단_상-016,37.596231,126.808463,강서구
행주대교북단_상-017,37.596532,126.808762,강서구
행주대교북단_상-018,37.596861,126.809088,강서구
행주대교북단_상-019,37.597166,126.809389,강서구
행주대교북단_상-020,37.597486,126.809706,강서구
행주대교북단_상-021,37.597807,126.810023,강서구
행주대교북단_상-022,37.598025,126.810188,강서구
행주대교북단_상-023,37.598393,126.810555,강서구
행주대교북단_상-024,37.598789,126.810948,강서구
행주대교북단_상-025,37.599182,126.811339,강서구
행주대교북단_상-026,37.599583,126.811738,덕양구
행주대교북단_상-027,37.599993,126.812148,덕양구
행주대교북단_상-028,37.600007,126.811997,덕양구
행주대교북단_상-029,37.599685,126.811679,덕양구
행주대교북단_상-030,37.599272,126.81127,강서구
행주대교북단_상-031,37.598869,126.810872,강서구
행주대교북단_상-032,37.59848,126.810487,강서구
행주대교북단_상-033,37.598084,126.810096,강서구
행주대교북단_상-034,37.597903,126.809858,강서구
행주대교북단_상-035,37.59763,126.809587,강서구
행주대교북단_상-036,37.59738,126.80934,강서구
행주대교북단_상-037,37.597118,126.809079,강서구
행주대교북단_상-038,37.596861,126.808826,강서구
행주대교북단_상-039,37.596579,126.808546,강서구
행주대교북단_상-040,37.59633,126.808298,강서구
행주대교북단_하-073,37.596376,126.808229,강서구
행주대교북단_하-074,37.596733,126.808584,강서구
행주대교북단_하-075,37.597068,126.808918,강서구
